Senser01,Senser03,Senser02
5267,-3180,5336
5268,-3180,5337
5269,-3180,5338
5270,-3180,5339
5271,-3180,5339
5272,-3180,5340
5273,-3180,5341
5274,-3180,5341
5275,-3180,5342
5276,-3180,5343
5277,-3180,5344
5278,-3180,5344
5279,-3180,5345
5280,-3180,5346
5281,-3180,5347
5282,-3180,5347
5283,-3180,5348
5284,-3180,5349
5285,-3180,5349
5286,-3180,5350
5287,-3180,5351
5288,-3180,5351
5289,-3180,5352
5290,-3180,5353
5291,-3180,5353
5292,-3180,5354
5293,-3180,5355
5294,-3180,5355
5295,-3180,5356
5296,-3180,5357
5297,-3180,5357
5298,-3180,5358
5299,-3180,5358
5300,-3180,5359
5301,-3180,5360
5302,-3180,5360
5303,-3180,5361
5304,-3180,5361
5305,-3180,5362
5306,-3180,5363
5307,-3180,5363
5308,-3180,5364
5309,-3180,5364
5310,-3180,5365
5311,-3180,5366
5312,-3180,5366
5313,-3180,5367
5314,-3180,5367
5315,-3180,5368
5316,-3180,5368
5317,-3180,5369
5318,-3180,5369
5319,-3180,5370
5320,-3180,5370
5321,-3180,5371
5322,-3180,5371
5323,-3180,5372
5324,-3180,5372
5325,-3180,5373
5326,-3180,5373
5327,-3180,5374
5328,-3180,5374
5329,-3180,5375
5330,-3180,5375
5331,-3180,5376
5332,-3180,5376
5333,-3180,5377
5334,-3180,5377
5335,-3180,5377
5336,-3180,5378
5337,-3180,5378
5338,-3180,5379
5339,-3180,5379
5340,-3180,5380
5341,-3180,5380
5342,-3180,5380
5343,-3180,5381
5344,-3180,5381
5345,-3180,5382
5346,-3180,5382
5347,-3180,5382
5348,-3180,5383
5349,-3180,5383
5350,-3180,5383
5351,-3180,5384
5352,-3180,5384
5353,-3180,5385
5354,-3180,5385
5355,-3180,5385
5356,-3180,5386
5357,-3180,5386
5358,-3180,5386
5359,-3180,5387
5360,-3180,5387
5361,-3180,5387
5362,-3180,5388
5363,-3180,5388
5364,-3180,5388
5365,-3180,5389
5366,-3180,5389
5367,-3180,5389
5368,-3180,5389
5369,-3180,5390
5370,-3180,5390
5371,-3180,5390
5372,-3180,5391
5373,-3180,5391
5374,-3180,5391
5375,-3180,5391
5376,-3180,5392
5377,-3180,5392
5378,-3180,5392
5379,-3180,5392
5380,-3180,5393
5381,-3180,5393
5382,-3180,5393
5383,-3180,5393
5384,-3180,5393
5385,-3180,5394
5386,-3180,5394
5387,-3180,5394
5388,-3180,5394
5389,-3180,5395
5390,-3180,5395
5391,-3180,5395
5392,-3180,5395
5393,-3180,5395
5394,-3180,5396
5395,-3180,5396
5396,-3180,5396
5397,-3180,5396
5398,-3180,5396
5399,-3180,5396
5400,-3180,5397
5401,-3180,5397
5402,-3180,5397
5403,-3180,5397
5404,-3180,5397
5405,-3180,5397
5406,-3180,5397
5407,-3180,5398
5408,-3180,5398
5409,-3180,5398
5410,-3180,5398
5411,-3180,5398
5412,-3180,5398
5413,-3180,5398
5414,-3180,5398
5415,-3180,5399
5416,-3180,5399
5417,-3180,5399
5418,-3180,5399
5419,-3180,5399
5420,-3180,5399
5421,-3180,5399
5422,-3180,5399
5423,-3180,5399
5424,-3180,5399
5425,-3180,5399
5426,-3180,5399
5427,-3180,5399
5428,-3180,5400
5429,-3180,5400
5430,-3180,5400
5431,-3180,5400
5432,-3180,5400
5433,-3180,5400
5434,-3180,5400
5435,-3180,5400
5436,-3180,5400
5437,-3180,5400
5438,-3180,5400
5439,-3180,5400
5440,-3180,5400
5441,-3180,5400
5442,-3180,5400
5443,-3180,5400
5444,-3180,5400
5445,-3180,5400
5446,-3180,5400
5447,-3180,5400
5448,-3180,5400
5449,-3180,5400
5450,-3180,5400
5451,-3180,5400
5452,-3180,5400
5453,-3180,5400
5454,-3180,5400
5455,-3180,5400
5456,-3180,5400
5457,-3180,5400
5458,-3180,5400
5459,-3180,5400
5460,-3180,5400
5461,-3180,5400
5462,-3180,5400
5463,-3180,5399
5464,-3180,5399
5465,-3180,5399
5466,-3180,5399
5467,-3180,5399
5468,-3180,5399
5469,-3180,5399
5470,-3180,5399
5471,-3180,5399
5472,-3180,5399
5473,-3180,5399
5474,-3180,5399
5475,-3180,5399
5476,-3180,5398
5477,-3180,5398
5478,-3180,5398
5479,-3180,5398
5480,-3180,5398
5481,-3180,5398
5482,-3180,5398
5483,-3180,5398
5484,-3180,5397
5485,-3180,5397
5486,-3180,5397
5487,-3180,5397
5488,-3180,5397
5489,-3180,5397
5490,-3180,5397
5491,-3180,5396
5492,-3180,5396
5493,-3180,5396
5494,-3180,5396
5495,-3180,5396
5496,-3180,5396
5497,-3180,5395
5498,-3180,5395
5499,-3180,5395
5500,-3180,5395
5501,-3180,5395
5502,-3180,5394
5503,-3180,5394
5504,-3180,5394
5505,-3180,5394
5506,-3180,5393
5507,-3180,5393
5508,-3180,5393
5509,-3180,5393
5510,-3180,5393
5511,-3180,5392
5512,-3180,5392
5513,-3180,5392
5514,-3180,5392
5515,-3180,5391
5516,-3180,5391
5517,-3180,5391
5518,-3180,5391
5519,-3180,5390
5520,-3180,5390
5521,-3180,5390
5522,-3180,5389
5523,-3180,5389
5524,-3180,5389
5525,-3180,5389
5526,-3180,5388
5527,-3180,5388
5528,-3180,5388
5529,-3180,5387
5530,-3180,5387
5531,-3180,5387
5532,-3180,5386
5533,-3180,5386
5534,-3180,5386
5535,-3180,5385
5536,-3180,5385
5537,-3180,5385
5538,-3180,5384
5539,-3180,5384
5540,-3180,5383
5541,-3180,5383
5542,-3180,5383
5543,-3180,5382
5544,-3180,5382
5545,-3180,5382
5546,-3180,5381
5547,-3180,5381
5548,-3180,5380
5549,-3180,5380
5550,-3180,5380
5551,-3180,5379
5552,-3180,5379
5553,-3180,5378
5554,-3180,5378
5555,-3180,5377
5556,-3180,5377
5557,-3180,5377
5558,-3180,5376
5559,-3180,5376
5560,-3180,5375
5561,-3180,5375
5562,-3180,5374
5563,-3180,5374
5564,-3180,5373
5565,-3180,5373
5566,-3180,5372
5567,-3180,5372
5568,-3180,5371
5569,-3180,5371
5570,-3180,5370
5571,-3180,5370
5572,-3180,5369
5573,-3180,5369
5574,-3180,5368
5575,-3180,5368
5576,-3180,5367
5577,-3180,5367
5578,-3180,5366
5579,-3180,5366
5580,-3180,5365
5581,-3180,5364
5582,-3180,5364
5583,-3180,5363
5584,-3180,5363
5585,-3180,5362
5586,-3180,5361
5587,-3180,5361
5588,-3180,5360
5589,-3180,5360
5590,-3180,5359
5591,-3180,5358
5592,-3180,5358
5593,-3180,5357
5594,-3180,5357
5595,-3180,5356
5596,-3180,5355
5597,-3180,5355
5598,-3180,5354
5599,-3180,5353
5600,-3180,5353
5601,-3180,5352
5602,-3180,5351
5603,-3180,5351
5604,-3180,5350
5605,-3180,5349
5606,-3180,5349
5607,-3180,5348
5608,-3180,5347
5609,-3180,5347
5610,-3180,5346
5611,-3180,5345
5612,-3180,5344
5613,-3180,5344
5614,-3180,5343
5615,-3180,5342
5616,-3180,5341
5617,-3180,5341
5618,-3180,5340
5619,-3180,5339
5620,-3180,5339
5621,-3180,5338
5622,-3180,5337
5623,-3180,5336
5624,-3180,5335
5625,-3180,5335
5626,-3180,5334
5627,-3180,5333
5628,-3180,5332
5629,-3180,5332
5630,-3180,5331
5631,-3180,5330
5632,-3180,5329
5633,-3180,5328
5634,-3180,5327
5635,-3180,5326
5636,-3180,5326
5637,-3180,5325
5638,-3180,5324
5639,-3180,5323
5640,-3180,5322
5641,-3180,5321
5642,-3180,5320
5643,-3180,5319
5644,-3180,5319
5645,-3180,5318
5646,-3180,5317
5647,-3180,5316
5648,-3180,5315
5649,-3180,5314
5650,-3180,5313
5651,-3180,5312
5652,-3180,5311
5653,-3180,5310
5654,-3180,5310
5655,-3180,5308
5656,-3180,5307
5657,-3180,5307
5658,-3180,5306
5659,-3180,5305
5660,-3180,5304
5661,-3180,5303
5662,-3180,5302
5663,-3180,5301
5664,-3180,5300
5665,-3180,5299
5666,-3180,5298
5667,-3180,5297
5668,-3180,5296
5669,-3180,5295
5670,-3180,5294
5671,-3180,5292
5672,-3180,5292
5673,-3180,5290
5674,-3180,5290
5675,-3180,5288
5676,-3180,5287
5677,-3180,5286
5678,-3180,5285
5679,-3180,5284
5680,-3180,5283
5681,-3180,5282
5682,-3180,5281
5683,-3180,5280
5684,-3180,5279
5685,-3180,5277
5686,-3180,5276
5687,-3180,5275
5688,-3180,5274
5689,-3180,5273
5690,-3180,5272
5691,-3180,5271
5692,-3180,5270
5693,-3180,5268
5694,-3180,5267
5695,-3180,5266
5696,-3180,5265
5697,-3180,5264
5698,-3180,5262
5699,-3180,5261
5700,-3180,5260
5701,-3180,5259
5702,-3180,5258
5703,-3180,5256
5704,-3180,5255
5705,-3180,5254
5706,-3180,5253
5707,-3180,5252
5708,-3180,5250
5709,-3180,5249
5710,-3180,5248
5711,-3180,5246
5712,-3180,5245
5713,-3180,5244
5714,-3180,5243
5715,-3180,5241
5716,-3180,5240
5717,-3180,5239
5718,-3180,5237
5719,-3180,5236
5720,-3180,5235
5721,-3180,5233
5722,-3180,5232
5723,-3180,5231
5724,-3180,5230
5725,-3180,5228
5726,-3180,5227
5727,-3180,5226
5728,-3180,5224
5729,-3180,5223
5730,-3180,5221
5731,-3180,5220
5732,-3180,5219
5733,-3180,5217
5734,-3180,5216
5735,-3180,5214
5736,-3180,5213
5737,-3180,5212
5738,-3180,5210
5739,-3180,5209
5740,-3180,5207
5741,-3180,5206
5742,-3180,5205
5743,-3180,5203
5744,-3180,5202
5745,-3180,5200
5746,-3180,5199
5747,-3180,5197
5748,-3180,5196
5749,-3180,5194
5750,-3180,5193
5751,-3180,5191
5752,-3180,5190
5753,-3180,5188
5754,-3180,5187
5755,-3180,5185
5756,-3180,5184
5757,-3180,5182
5758,-3180,5181
5759,-3180,5179
5760,-3180,5178
5761,-3180,5176
5762,-3180,5175
5763,-3180,5173
5764,-3180,5172
5765,-3180,5170
5766,-3180,5168
5767,-3180,5167
5768,-3180,5165
5769,-3180,5164
5770,-3180,5162
5771,-3180,5160
5772,-3180,5159
5773,-3180,5157
5774,-3180,5156
5775,-3180,5154
5776,-3180,5152
5777,-3180,5151
5778,-3180,5149
5779,-3180,5147
5780,-3180,5145
5781,-3180,5144
5782,-3180,5142
5783,-3180,5140
5784,-3180,5139
5785,-3180,5137
5786,-3180,5135
5787,-3180,5134
5788,-3180,5132
5789,-3180,5130
5790,-3180,5129
5791,-3180,5127
5792,-3180,5125
5793,-3180,5123
5794,-3180,5122
5795,-3180,5120
5796,-3180,5118
5797,-3180,5116
5798,-3180,5115
5799,-3180,5113
5800,-3180,5111
5801,-3180,5109
5802,-3180,5108
5803,-3180,5106
5804,-3180,5104
5805,-3180,5102
5806,-3180,5100
5807,-3180,5099
5808,-3180,5097
5809,-3180,5095
5810,-3180,5093
5811,-3180,5091
5812,-3180,5089
5813,-3180,5087
5814,-3180,5086
5815,-3180,5084
5816,-3180,5082
5817,-3180,5080
5818,-3180,5078
5819,-3180,5076
5820,-3180,5074
5821,-3180,5072
5822,-3180,5071
5823,-3180,5069
5824,-3180,5067
5825,-3180,5065
5826,-3180,5063
5827,-3180,5061
5828,-3180,5059
5829,-3180,5057
5830,-3180,5055
5831,-3180,5053
5832,-3180,5051
5833,-3180,5049
5834,-3180,5048
5835,-3180,5045
5836,-3180,5043
5837,-3180,5041
5838,-3180,5039
5839,-3180,5038
5840,-3180,5035
5841,-3180,5033
5842,-3180,5031
5843,-3180,5029
5844,-3180,5028
5845,-3180,5025
5846,-3180,5023
5847,-3180,5021
5848,-3180,5019
5849,-3180,5017
5850,-3180,5015
5851,-3180,5013
5852,-3180,5011
5853,-3180,5009
5854,-3180,5007
5855,-3180,5005
5856,-3180,5002
5857,-3180,5001
5858,-3180,4998
5859,-3180,4996
5860,-3180,4994
5861,-3180,4992
5862,-3180,4990
5863,-3180,4988
5864,-3180,4986
5865,-3180,4983
5866,-3180,4981
5867,-3180,4979
5868,-3180,4977
5869,-3180,4975
5870,-3180,4973
5871,-3180,4970
5872,-3180,4968
5873,-3180,4966
5874,-3180,4964
5875,-3180,4962
5876,-3180,4959
5877,-3180,4957
5878,-3180,4955
5879,-3180,4953
5880,-3180,4951
5881,-3180,4948
5882,-3180,4946
5883,-3180,4944
5884,-3180,4942
5885,-3180,4939
5886,-3180,4937
5887,-3180,4935
5888,-3180,4932
5889,-3180,4930
5890,-3180,4928
5891,-3180,4925
5892,-3180,4923
5893,-3180,4921
5894,-3180,4919
5895,-3180,4916
5896,-3180,4914
5897,-3180,4912
5898,-3180,4909
5899,-3180,4907
5900,-3180,4905
5901,-3180,4902
5902,-3180,4900
5903,-3180,4898
5904,-3180,4896
5905,-3180,4893
5906,-3180,4890
5907,-3180,4888
5908,-3180,4886
5909,-3180,4884
5910,-3180,4881
5911,-3180,4878
5912,-3180,4876
5913,-3180,4874
5914,-3180,4872
5915,-3180,4869
5916,-3180,4866
5917,-3180,4864
5918,-3180,4862
5919,-3180,4860
5920,-3180,4857
5921,-3180,4854
5922,-3180,4852
5923,-3180,4849
5924,-3180,4847
5925,-3180,4844
5926,-3180,4842
5927,-3180,4840
5928,-3180,4837
5929,-3180,4835
5930,-3180,4832
5931,-3180,4829
5932,-3180,4827
5933,-3180,4824
5934,-3180,4822
5935,-3180,4819
5936,-3180,4817
5937,-3180,4814
5938,-3180,4812
5939,-3180,4809
5940,-3180,4807
5941,-3180,4804
5942,-3180,4802
5943,-3180,4799
5944,-3180,4797
5945,-3180,4794
5946,-3180,4791
5947,-3180,4789
5948,-3180,4786
5949,-3180,4784
5950,-3180,4781
5951,-3180,4778
5952,-3180,4776
5953,-3180,4773
5954,-3180,4771
5955,-3180,4768
5956,-3180,4765
5957,-3180,4762
5958,-3180,4759
5959,-3180,4757
5960,-3180,4754
5961,-3180,4751
5962,-3180,4749
5963,-3180,4746
5964,-3180,4744
5965,-3180,4741
5966,-3180,4738
5967,-3180,4736
5968,-3180,4733
5969,-3180,4730
5970,-3180,4727
5971,-3180,4724
5972,-3180,4722
5973,-3180,4719
5974,-3180,4717
5975,-3180,4714
5976,-3180,4711
5977,-3180,4708
5978,-3180,4705
5979,-3180,4703
5980,-3180,4700
5981,-3180,4697
5982,-3180,4694
5983,-3180,4691
5984,-3180,4689
5985,-3180,4686
5986,-3180,4683
5987,-3180,4680
5988,-3180,4677
5989,-3180,4675
5990,-3180,4672
5991,-3180,4669
5992,-3180,4666
5993,-3180,4663
5994,-3180,4661
5995,-3180,4658
5996,-3180,4655
5997,-3180,4652
5998,-3180,4649
5999,-3180,4647
6000,-3180,4643
6001,-3180,4640
6002,-3180,4638
6003,-3180,4635
6004,-3180,4632
6005,-3180,4629
6006,-3180,4626
6007,-3180,4623
6008,-3180,4620
6009,-3180,4618
6010,-3180,4614
6011,-3180,4611
6012,-3180,4609
6013,-3180,4605
6014,-3180,4603
6015,-3180,4600
6016,-3180,4596
6017,-3180,4594
6018,-3180,4591
6019,-3180,4588
6020,-3180,4585
6021,-3180,4582
6022,-3180,4579
6023,-3180,4576
6024,-3180,4573
6025,-3180,4570
6026,-3180,4567
6027,-3180,4564
6028,-3180,4561
6029,-3180,4558
6030,-3180,4555
6031,-3180,4552
6032,-3180,4549
6033,-3180,4546
6034,-3180,4543
6035,-3180,4540
6036,-3180,4536
6037,-3180,4534
6038,-3180,4530
6039,-3180,4528
6040,-3180,4524
6041,-3180,4521
6042,-3180,4518
6043,-3180,4515
6044,-3180,4512
6045,-3180,4509
6046,-3180,4506
6047,-3180,4503
6048,-3180,4500
6049,-3180,4497
6050,-3180,4493
6051,-3180,4490
6052,-3180,4487
6053,-3180,4484
6054,-3180,4481
6055,-3180,4478
6056,-3180,4474
6057,-3180,4472
6058,-3180,4468
6059,-3180,4466
6060,-3180,4462
6061,-3180,4459
6062,-3180,4456
6063,-3180,4452
6064,-3180,4450
6065,-3180,4446
6066,-3180,4443
6067,-3180,4440
6068,-3180,4436
6069,-3180,4434
6070,-3180,4430
6071,-3180,4427
6072,-3180,4424
6073,-3180,4420
6074,-3180,4418
6075,-3180,4414
6076,-3180,4410
6077,-3180,4408
6078,-3180,4404
6079,-3180,4401
6080,-3180,4398
6081,-3180,4394
6082,-3180,4391
6083,-3180,4388
6084,-3180,4385
6085,-3180,4381
6086,-3180,4378
6087,-3180,4375
6088,-3180,4371
6089,-3180,4369
6090,-3180,4365
6091,-3180,4361
6092,-3180,4359
6093,-3180,4355
6094,-3180,4352
6095,-3180,4348
6096,-3180,4345
6097,-3180,4342
6098,-3180,4338
6099,-3180,4335
6100,-3180,4332
6101,-3180,4328
6102,-3180,4325
6103,-3180,4321
6104,-3180,4319
6105,-3180,4315
6106,-3180,4311
6107,-3180,4308
6108,-3180,4305
6109,-3180,4302
6110,-3180,4298
6111,-3180,4294
6112,-3180,4291
6113,-3180,4288
6114,-3180,4285
6115,-3180,4281
6116,-3180,4277
6117,-3180,4274
6118,-3180,4271
6119,-3180,4268
6120,-3180,4264
6121,-3180,4260
6122,-3180,4257
6123,-3180,4253
6124,-3180,4251
6125,-3180,4247
6126,-3180,4243
6127,-3180,4240
6128,-3180,4236
6129,-3180,4233
6130,-3180,4229
6131,-3180,4225
6132,-3180,4223
6133,-3180,4219
6134,-3180,4216
6135,-3180,4212
6136,-3180,4208
6137,-3180,4205
6138,-3180,4201
6139,-3180,4198
6140,-3180,4194
6141,-3180,4190
6142,-3180,4188
6143,-3180,4184
6144,-3180,4181
6145,-3180,4177
6146,-3180,4173
6147,-3180,4170
6148,-3180,4166
6149,-3180,4163
6150,-3180,4159
6151,-3180,4155
6152,-3180,4152
6153,-3180,4148
6154,-3180,4145
6155,-3180,4141
6156,-3180,4137
6157,-3180,4134
6158,-3180,4130
6159,-3180,4127
6160,-3180,4123
6161,-3180,4119
6162,-3180,4116
6163,-3180,4112
6164,-3180,4109
6165,-3180,4105
6166,-3180,4101
6167,-3180,4098
6168,-3180,4094
6169,-3180,4091
6170,-3180,4087
6171,-3180,4083
6172,-3180,4080
6173,-3180,4076
6174,-3180,4073
6175,-3180,4069
6176,-3180,4065
6177,-3180,4062
6178,-3180,4058
6179,-3180,4054
6180,-3180,4050
6181,-3180,4046
6182,-3180,4043
6183,-3180,4039
6184,-3180,4036
6185,-3180,4032
6186,-3180,4028
6187,-3180,4025
6188,-3180,4021
6189,-3180,4018
6190,-3180,4013
6191,-3180,4009
6192,-3180,4006
6193,-3180,4002
6194,-3180,3999
6195,-3180,3995
6196,-3180,3991
6197,-3180,3988
6198,-3180,3983
6199,-3180,3980
6200,-3180,3976
6201,-3180,3972
6202,-3180,3969
6203,-3180,3965
6204,-3180,3961
6205,-3180,3957
6206,-3180,3953
6207,-3180,3950
6208,-3180,3946
6209,-3180,3943
6210,-3180,3938
6211,-3180,3934
6212,-3180,3931
6213,-3180,3927
6214,-3180,3924
6215,-3180,3919
6216,-3180,3915
6217,-3180,3912
6218,-3180,3908
6219,-3180,3904
6220,-3180,3900
6221,-3180,3896
6222,-3180,3893
6223,-3180,3889
6224,-3180,3885
6225,-3180,3881
6226,-3180,3877
6227,-3180,3874
6228,-3180,3869
6229,-3180,3866
6230,-3180,3862
6231,-3180,3857
6232,-3180,3854
6233,-3180,3850
6234,-3180,3847
6235,-3180,3842
6236,-3180,3838
6237,-3180,3835
6238,-3180,3831
6239,-3180,3827
6240,-3180,3823
6241,-3180,3819
6242,-3180,3815
6243,-3180,3811
6244,-3180,3808
6245,-3180,3803
6246,-3180,3799
6247,-3180,3796
6248,-3180,3791
6249,-3180,3788
6250,-3180,3784
6251,-3180,3779
6252,-3180,3776
6253,-3180,3772
6254,-3180,3769
6255,-3180,3764
6256,-3180,3760
6257,-3180,3756
6258,-3180,3752
6259,-3180,3749
6260,-3180,3744
6261,-3180,3740
6262,-3180,3737
6263,-3180,3732
6264,-3180,3729
6265,-3180,3724
6266,-3180,3720
6267,-3180,3717
6268,-3180,3712
6269,-3180,3709
6270,-3180,3705
6271,-3180,3700
6272,-3180,3697
6273,-3180,3692
6274,-3180,3689
6275,-3180,3685
6276,-3180,3680
6277,-3180,3677
6278,-3180,3672
6279,-3180,3669
6280,-3180,3664
6281,-3180,3660
6282,-3180,3657
6283,-3180,3652
6284,-3180,3649
6285,-3180,3644
6286,-3180,3640
6287,-3180,3636
6288,-3180,3632
6289,-3180,3628
6290,-3180,3624
6291,-3180,3619
6292,-3180,3616
6293,-3180,3611
6294,-3180,3608
6295,-3180,3604
6296,-3180,3599
6297,-3180,3596
6298,-3180,3591
6299,-3180,3588
6300,-3180,3583
6301,-3180,3579
6302,-3180,3575
6303,-3180,3571
6304,-3180,3567
6305,-3180,3563
6306,-3180,3558
6307,-3180,3555
6308,-3180,3550
6309,-3180,3547
6310,-3180,3542
6311,-3180,3537
6312,-3180,3534
6313,-3180,3529
6314,-3180,3526
6315,-3180,3521
6316,-3180,3517
6317,-3180,3513
6318,-3180,3509
6319,-3180,3505
6320,-3180,3501
6321,-3180,3496
6322,-3180,3493
6323,-3180,3488
6324,-3180,3484
6325,-3180,3480
6326,-3180,3475
6327,-3180,3472
6328,-3180,3467
6329,-3180,3464
6330,-3180,3459
6331,-3180,3454
6332,-3180,3451
6333,-3180,3446
6334,-3180,3443
6335,-3180,3438
6336,-3180,3433
6337,-3180,3430
6338,-3180,3425
6339,-3180,3422
6340,-3180,3417
6341,-3180,3412
6342,-3180,3409
6343,-3180,3404
6344,-3180,3401
6345,-3180,3396
6346,-3180,3391
6347,-3180,3388
6348,-3180,3383
6349,-3180,3379
6350,-3180,3375
6351,-3180,3370
6352,-3180,3366
6353,-3180,3362
6354,-3180,3358
6355,-3180,3354
6356,-3180,3349
6357,-3180,3345
6358,-3180,3340
6359,-3180,3337
6360,-3180,3332
6361,-3180,3327
6362,-3180,3324
6363,-3180,3319
6364,-3180,3316
6365,-3180,3311
6366,-3180,3306
6367,-3180,3302
6368,-3180,3298
6369,-3180,3294
6370,-3180,3289
6371,-3180,3285
6372,-3180,3281
6373,-3180,3276
6374,-3180,3273
6375,-3180,3268
6376,-3180,3263
6377,-3180,3259
6378,-3180,3255
6379,-3180,3251
6380,-3180,3246
6381,-3180,3241
6382,-3180,3238
6383,-3180,3233
6384,-3180,3229
6385,-3180,3225
6386,-3180,3220
6387,-3180,3216
6388,-3180,3211
6389,-3180,3208
6390,-3180,3203
6391,-3180,3198
6392,-3180,3194
6393,-3180,3190
6394,-3180,3186
6395,-3180,3181
6396,-3180,3176
6397,-3180,3173
6398,-3180,3168
6399,-3180,3164
6400,-3180,3159
6401,-3180,3154
6402,-3180,3151
6403,-3180,3146
6404,-3180,3142
6405,-3180,3137
6406,-3180,3133
6407,-3180,3129
6408,-3180,3124
6409,-3180,3120
6410,-3180,3115
6411,-3180,3111
6412,-3180,3107
6413,-3180,3102
6414,-3180,3098
6415,-3180,3093
6416,-3180,3088
6417,-3180,3085
6418,-3180,3080
6419,-3180,3076
6420,-3180,3071
6421,-3180,3066
6422,-3180,3063
6423,-3180,3058
6424,-3180,3054
6425,-3180,3049
6426,-3180,3044
6427,-3180,3040
6428,-3180,3036
6429,-3180,3032
6430,-3180,3027
6431,-3180,3022
6432,-3180,3018
6433,-3180,3013
6434,-3180,3010
6435,-3180,3005
6436,-3180,3000
6437,-3180,2996
6438,-3180,2991
6439,-3180,2987
6440,-3180,2982
6441,-3180,2977
6442,-3180,2974
6443,-3180,2969
6444,-3180,2965
6445,-3180,2960
6446,-3180,2955
6447,-3180,2951
6448,-3180,2946
6449,-3180,2942
6450,-3180,2937
6451,-3180,2932
6452,-3180,2929
6453,-3180,2924
6454,-3180,2920
6455,-3180,2915
6456,-3180,2910
6457,-3180,2906
6458,-3180,2901
6459,-3180,2897
6460,-3180,2892
6461,-3180,2887
6462,-3180,2883
6463,-3180,2878
6464,-3180,2875
6465,-3180,2870
6466,-3180,2865
6467,-3180,2861
6468,-3180,2856
6469,-3180,2852
6470,-3180,2847
6471,-3180,2842
6472,-3180,2838
6473,-3180,2833
6474,-3180,2829
6475,-3180,2824
6476,-3180,2819
6477,-3180,2815
6478,-3180,2810
6479,-3180,2806
6480,-3180,2801
6481,-3180,2796
6482,-3180,2792
6483,-3180,2787
6484,-3180,2783
6485,-3180,2778
6486,-3180,2773
6487,-3180,2769
6488,-3180,2764
6489,-3180,2761
6490,-3180,2755
6491,-3180,2750
6492,-3180,2746
6493,-3180,2741
6494,-3180,2738
6495,-3180,2732
6496,-3180,2727
6497,-3180,2723
6498,-3180,2718
6499,-3180,2714
6500,-3180,2709
6501,-3180,2704
6502,-3180,2700
6503,-3180,2695
6504,-3180,2691
6505,-3180,2686
6506,-3180,2681
6507,-3180,2677
6508,-3180,2672
6509,-3180,2668
6510,-3180,2663
6511,-3180,2658
6512,-3180,2654
6513,-3180,2649
6514,-3180,2645
6515,-3180,2640
6516,-3180,2635
6517,-3180,2631
6518,-3180,2626
6519,-3180,2622
6520,-3180,2617
6521,-3180,2611
6522,-3180,2607
6523,-3180,2602
6524,-3180,2598
6525,-3180,2593
6526,-3180,2588
6527,-3180,2584
6528,-3180,2579
6529,-3180,2575
6530,-3180,2570
6531,-3180,2565
6532,-3180,2561
6533,-3180,2555
6534,-3180,2551
6535,-3180,2546
6536,-3180,2541
6537,-3180,2537
6538,-3180,2532
6539,-3180,2528
6540,-3180,2523
6541,-3180,2517
6542,-3180,2514
6543,-3180,2508
6544,-3180,2504
6545,-3180,2499
6546,-3180,2494
6547,-3180,2490
6548,-3180,2485
6549,-3180,2481
6550,-3180,2475
6551,-3180,2470
6552,-3180,2466
6553,-3180,2461
6554,-3180,2457
6555,-3180,2452
6556,-3180,2446
6557,-3180,2443
6558,-3180,2437
6559,-3180,2433
6560,-3180,2428
6561,-3180,2423
6562,-3180,2419
6563,-3180,2413
6564,-3180,2409
6565,-3180,2404
6566,-3180,2399
6567,-3180,2395
6568,-3180,2390
6569,-3180,2386
6570,-3180,2380
6571,-3180,2375
6572,-3180,2371
6573,-3180,2366
6574,-3180,2362
6575,-3180,2356
6576,-3180,2351
6577,-3180,2347
6578,-3180,2342
6579,-3180,2338
6580,-3180,2332
6581,-3180,2327
6582,-3180,2323
6583,-3180,2318
6584,-3180,2314
6585,-3180,2308
6586,-3180,2303
6587,-3180,2299
6588,-3180,2294
6589,-3180,2290
6590,-3180,2284
6591,-3180,2279
6592,-3180,2275
6593,-3180,2269
6594,-3180,2265
6595,-3180,2260
6596,-3180,2255
6597,-3180,2251
6598,-3180,2245
6599,-3180,2241
6600,-3180,2236
6601,-3180,2230
6602,-3180,2226
6603,-3180,2221
6604,-3180,2217
6605,-3180,2211
6606,-3180,2206
6607,-3180,2202
6608,-3180,2197
6609,-3180,2192
6610,-3180,2187
6611,-3180,2182
6612,-3180,2178
6613,-3180,2172
6614,-3180,2168
6615,-3180,2163
6616,-3180,2157
6617,-3180,2153
6618,-3180,2148
6619,-3180,2144
6620,-3180,2138
6621,-3180,2133
6622,-3180,2129
6623,-3180,2123
6624,-3180,2119
6625,-3180,2114
6626,-3180,2108
6627,-3180,2104
6628,-3180,2099
6629,-3180,2094
6630,-3180,2089
6631,-3180,2084
6632,-3180,2079
6633,-3180,2074
6634,-3180,2070
6635,-3180,2064
6636,-3180,2059
6637,-3180,2055
6638,-3180,2049
6639,-3180,2045
6640,-3180,2040
6641,-3180,2034
6642,-3180,2030
6643,-3180,2024
6644,-3180,2020
6645,-3180,2015
6646,-3180,2009
6647,-3180,2005
6648,-3180,2000
6649,-3180,1995
6650,-3180,1990
6651,-3180,1984
6652,-3180,1980
6653,-3180,1975
6654,-3180,1970
6655,-3180,1965
6656,-3180,1959
6657,-3180,1955
6658,-3180,1950
6659,-3180,1946
6660,-3180,1940
6661,-3180,1934
6662,-3180,1930
6663,-3180,1925
6664,-3180,1920
